Rok,IČO,Název IČO,IČZ,Název IČZ,IČP,Název IČP,"Kód nasmlouvané odbornosti",Název odbornosti,Typ nasmlouvané odbornosti,"Kód ZP",Parametr,"Hodnota 2023"
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,,211,Počet OD,"1,591"
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,,209,Počet lůžek,x
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,,209,Počet OD,x
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,H,207,Počet lůžek,30
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,H,207,Počet OD,"2,589"
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,H,205,Počet lůžek,x
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,H,205,Počet OD,71
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,H,201,Počet lůžek,30
2023,07579969,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259000,"Nemocnice sv. Alžběty Na Slupi, s.r.o.",02259003,LDN - stanice III.,9U7,následná lůžková péče,H,201,Počet OD,"1,279"
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,,209,Počet OD,20
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,207,Počet lůžek,9
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,207,Počet OD,335
2023,00064165,Všeobecná fakultní nemocnice v Praze,02004000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,207,Počet OD,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02004000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,207,Počet lůžek,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,205,Počet lůžek,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,205,Počet OD,154
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,201,Počet lůžek,9
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,201,Počet OD,237
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,111,Počet lůžek,9
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,,209,Počet lůžek,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,,211,Počet OD,241
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,,211,Počet lůžek,9
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,,213,Počet OD,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,,213,Počet lůžek,9
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276735,Detoxikační oddělení,3U8,dlouhodobá LP návykových nemocí - typ U,H,111,Počet OD,"1,399"
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,,213,Počet lůžek,25
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,,213,Počet OD,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,,211,Počet lůžek,25
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,,211,Počet OD,628
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,,209,Počet lůžek,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,,209,Počet OD,8
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,H,207,Počet lůžek,25
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,H,207,Počet OD,792
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,H,205,Počet lůžek,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,H,205,Počet OD,409
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,H,201,Počet lůžek,25
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,H,201,Počet OD,753
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,H,111,Počet lůžek,25
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276736,Lůžkové oddělení Apolinář,3U8,dlouhodobá LP návykových nemocí - typ U,H,111,Počet OD,"3,743"
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,,211,Počet OD,955
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,,209,Počet OD,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,H,207,Počet OD,821
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,H,205,Počet lůžek,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,,213,Počet lůžek,32
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,H,111,Počet lůžek,32
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,H,207,Počet lůžek,32
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,H,111,Počet OD,"3,565"
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,,209,Počet lůžek,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,H,201,Počet lůžek,32
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,H,201,Počet OD,455
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,H,205,Počet OD,629
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,,213,Počet OD,x
2023,00064165,Všeobecná fakultní nemocnice v Praze,02276000,Všeobecná fakultní nemocnice v Praze,02276737,Lůžkové oddělení ženy,3U8,dlouhodobá LP návykových nemocí - typ U,,211,Počet lůžek,32
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,,213,Počet lůžek,42
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,,213,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,,211,Počet lůžek,38
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,,211,Počet OD,"1,623"
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,,209,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,,209,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,H,207,Počet lůžek,42
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,H,207,Počet OD,"2,294"
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,H,205,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,H,205,Počet OD,216
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,H,201,Počet lůžek,42
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,H,201,Počet OD,"1,033"
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,H,111,Počet lůžek,42
2023,25903659,Dopravní zdravotnictví a.s.,02368000,Dopravní zdravotnictví a.s.,02368001,LDN-lůžkové oddělení,9U7,následná lůžková péče,H,111,Počet OD,"8,468"
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,,211,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,,209,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,,209,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,V,205,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,H,111,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,H,111,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380018,"Dopravní zdravotnictví, a.s.",02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,,213,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,H,201,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,H,201,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,H,207,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,H,207,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,V,205,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,,211,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380018,"Dopravní zdravotnictví, a.s.",02380018,Jednodenní péče - chirurgie,5J1,jednodenní péče na lůžku chirurgie,,213,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380019,"Dopravní zdravotnictví, a.s.",02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,,213,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380019,"Dopravní zdravotnictví, a.s.",02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,,213,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,,211,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,,211,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,,209,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,,209,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,V,205,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,H,111,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,H,201,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,H,201,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,H,207,Počet OD,x
2023,25903659,Dopravní zdravotnictví a.s.,02380000,Dopravní zdravotnictví a.s.,02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,H,207,Počet lůžek,x
2023,25903659,Dopravní zdravotnictví a.s.,02380018,"Dopravní zdravotnictví, a.s.",02380019,Jednodenní péče - ortopedie,6J6,jednodenní péče na lůžku ortopedie,,213,Počet lůžek,x
