"rok_platnosti","icz_nazev","ico","icz","okres","typsub","STAN","JIP","LDN","OSET","OLU","HOSP","NIP","DIOP","pocet_od_akutni_stan","pocet_od_akutni_int","pocet_od_nasledna"
2019,"KZ, a.s. - Nemocnice Chomutov, o.z.","25488627","52111000","CZ0422","Léčebna pro dlouhodobě nemocné (LDN)",0,0,81,0,0,0,0,0,0,0,26803
2019,"KZ,a.s.-oddělení následné péče Most","25488627","57015000","CZ0425","Léčebna pro dlouhodobě nemocné (LDN)",0,0,106,7,0,0,0,0,0,0,20594
2019,"Karlovarská krajská nemocnice a.s.","26365804","42008000","CZ0412","Nemocnice",385,47,0,0,0,0,0,0,76965,10275,0
2019,"Karlovarská krajská nemocnice a.s.","26365804","42616000","CZ0412","Nemocnice následné (ošetřovatelské) péče",0,0,0,10,0,0,0,0,0,0,1164
2019,"Karlovarská krajská nemocnice a.s.-Cheb","26365804","42041000","CZ0411","Nemocnice",214,17,0,0,0,0,0,0,37432,4517,0
2019,"Karvinská hornická nemocnice a.s.","60793490","87013000","CZ0803","Nemocnice",127,21,0,0,0,0,0,0,33533,4919,0
2019,"Klatovská nemocnice, a.s.","26360527","43001000","CZ0322","Nemocnice",254,16,0,0,0,0,5,5,55513,3270,4462
2019,"Klatovská nemocnice, a.s.","26360527","43006000","CZ0322","Léčebna pro dlouhodobě nemocné (LDN)",0,0,20,0,0,0,0,0,0,0,9042
2019,"Klinika Dr. Pírka s. r. o.","47540265","26007000","CZ0207","Nemocnice",47,6,0,0,0,0,0,0,13282,995,0
2019,"Krajská nemocnice Liberec, a.s.","27283933","54100000","CZ0513","Nemocnice",685,123,0,0,0,0,0,0,138933,32412,0
2019,"Krajská nemocnice Liberec, a.s. - Turnov","27283933","67104000","CZ0514","Nemocnice",115,11,0,0,0,0,0,0,27353,1617,0
2019,"Krajská nemocnice Liberec, a.s. - Turnov","27283933","67174000","CZ0514","Léčebna pro dlouhodobě nemocné (LDN)",0,0,36,0,0,0,0,0,0,0,12850
2019,"Krajská nemocnice Liberec, a.s. Frýdlant","27283933","54209000","CZ0513","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,50,0,0,0,0,0,0,10710
2019,"Krajská nemocnice Liberec, a.s.- LDN","27283933","54103000","CZ0513","Léčebna pro dlouhodobě nemocné (LDN)",0,0,141,0,0,0,0,0,0,0,44400
2019,"Krajská nemocnice T. Bati, a. s.","27661989","82001000","CZ0724","Nemocnice",670,91,0,0,0,0,10,12,167254,21741,5671
2019,"Krajská nemocnice T. Bati, a. s.","27661989","82050000","CZ0724","Léčebna pro dlouhodobě nemocné (LDN)",0,0,115,21,0,0,0,0,0,0,37940
2019,"Krajská zdravotní, a.s.","25488627","59001000","CZ0427","Fakultní nemocnice",1002,129,0,0,0,0,0,10,172063,26276,2518
2019,"Krajská zdravotní, a.s.","25488627","59287000","CZ0427","Léčebna pro dlouhodobě nemocné (LDN)",0,0,115,0,0,0,0,0,0,0,30595
2019,"Krajská zdravotní, a.s.","25488627","59326000","CZ0427","Fakultní nemocnice",0,0,0,30,0,0,0,0,,,
2019,"Krajská zdravotní, a.s.","25488627","59454000","CZ0427","Nemocnice následné (ošetřovatelské) péče",0,0,0,0,20,0,0,0,0,0,2944
2019,"Krajská zdravotní, a.s.-Nemoc.Děčín,o.z.","25488627","51100000","CZ0421","Nemocnice",259,27,0,22,0,0,0,0,47314,7742,3531
2019,"Krajská zdravotní, a.s.-Nemoc.Most,o.z.","25488627","57001000","CZ0425","Nemocnice",557,65,0,0,0,0,12,15,106023,12073,3709
2019,"Krajská zdravotní,a.s.-N.Litoměřice,o.z.","25488627","55021000","CZ0423","Nemocnice",348,37,0,0,0,0,0,0,69203,6911,0
2019,"Krajská zdravotní,a.s.-N.Litoměřice,o.z.","25488627","55037000","CZ0423","Léčebna pro dlouhodobě nemocné (LDN)",0,0,130,0,0,0,0,0,0,0,46786
2019,"Krajská zdravotní,a.s.-Nem.Chomutov,o.z.","25488627","52110000","CZ0422","Nemocnice",331,46,0,0,0,0,0,0,63983,7936,0
2019,"Krajská zdravotní,a.s.-Nemocnice Teplice","25488627","58101000","CZ0426","Nemocnice",376,51,0,0,0,0,0,0,74562,10486,0
2019,"Krajská zdravotní,a.s.-Nemocnice Teplice","25488627","58106000","CZ0426","Léčebna pro dlouhodobě nemocné (LDN)",0,0,51,0,0,0,0,0,0,0,14779
2019,"Kroměřížská nemocnice a.s.","27660532","77001000","CZ0721","Nemocnice",326,35,0,20,0,0,0,0,64968,5620,5022
2019,"Krušnohorská poliklinika s.r.o.","25030302","57622000","CZ0425","Nemocnice následné (ošetřovatelské) péče",0,0,0,30,0,0,0,0,0,0,16790
2019,"LIFE STAR hc, a.s.","24123374","72053100","CZ0642","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,20,0,0,0,4484
2019,"LRS Chvaly, o.p.s.","24805807","09514000","CZ0100","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,16863
2019,"Levitovo centrum následné péče p.o.- LDN","00190217","63113000","CZ0522","Léčebna pro dlouhodobě nemocné (LDN)",0,0,110,0,0,0,0,0,0,0,37523
2019,"Lužická nemocnice a poliklinika, a.s.","61538990","51300000","CZ0421","Nemocnice",62,8,0,30,0,0,0,0,13696,1443,5075
2019,"Lázně Darkov, a.s.","61974935","87063000","CZ0803","Odborné léčebné ústavy",0,0,0,0,111,0,0,0,0,0,32459
2019,"Lázně Slatinice a.s.","25367757","89875000","CZ0712","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,16968
2019,"Lázně Teplice nad Bečvou a.s.","45192570","92374000","CZ0714","Odborné léčebné ústavy",0,0,0,0,100,0,0,0,0,0,33648
2019,"Léčebna dlouhodobě nemocných","05212146","31093000","CZ020C","Léčebna pro dlouhodobě nemocné (LDN)",0,0,62,0,0,0,0,0,0,0,17690
2019,"Léčebna dlouhodobě nemocných Opočno","00191744","66232000","CZ0524","Léčebna pro dlouhodobě nemocné (LDN)",0,0,52,0,0,0,0,0,0,0,16484
2019,"Léčebna dlouhodobě nemocných Rybitví","00190560","65360000","CZ0532","Léčebna pro dlouhodobě nemocné (LDN)",0,0,105,0,0,0,0,0,0,0,34606
2019,"Léčebna dlouhodobě nemocných Vršovice","00879649","10499000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,72,0,0,0,0,0,0,0,33918
2019,"Léčebna dlouhodobě nemocných na Vojkově","27256391","28015000","CZ0209","Léčebna pro dlouhodobě nemocné (LDN)",0,0,100,0,0,0,0,0,0,0,36421
2019,"Léčebna dlouhodobě nemocných v Praze 6","45243956","06372000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,94,0,0,0,0,0,0,0,28151
2019,"Léčebna pro dlouhodobě nemocné HK","00180092","61358000","CZ0521","Léčebna pro dlouhodobě nemocné (LDN)",0,0,94,0,0,0,0,0,0,0,30583
2019,"Léčebna respiračních nemocí Cvikov,p.o.,","00673951","50213000","CZ0511","Odborné léčebné ústavy",0,0,0,0,72,0,0,0,0,0,24977
2019,"Léčebna respiračních nemocí Cvikov,p.o.,","00673951","50280000","CZ0511","Odborné léčebné ústavy",0,0,0,0,70,0,0,0,0,0,23370
2019,"MEDI HELP s.r.o., Masarykovo sanatorium","46359443","30515000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,180,0,0,0,0,0,0,63225
2019,"MEDICINA, spol. s r.o. - LDN","49904035","56009000","CZ0424","Léčebna pro dlouhodobě nemocné (LDN)",0,0,82,0,0,0,0,0,0,0,29319
2019,"MEDICON Hospitals s.r.o.","25634691","04757000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,73,0,0,0,0,0,0,32273
2019,"MEDITERRA - Sedlčany, s.r.o.","26429683","30529000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,60,0,0,0,0,0,0,20480
2019,"MEDITERRA Sedlčany, s.r.o.  - NIP, DIOP","26429683","30530000","CZ020B","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,14,8,0,0,12681
2019,"MEDITERRA s.r.o.","49686356","05522000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,21,8,0,0,11437
2019,"MEDITERRA s.r.o.","49686356","05523000","CZ0100","Odborné léčebné ústavy",0,0,0,0,142,0,0,0,0,0,38647
2019,"MEDITERRA s.r.o.","49686356","05656000","CZ0100","Nemocnice",20,3,0,0,0,0,0,0,1903,566,0
2019,"MMN, a.s.","05421888","67101000","CZ0514","Nemocnice",20,4,0,0,0,0,0,0,4831,496,0
2019,"MMN, a.s.","05421888","67102000","CZ0514","Nemocnice",166,14,0,0,0,0,0,0,34371,3511,0
2019,"MMN, a.s.","05421888","67171000","CZ0514","Léčebna pro dlouhodobě nemocné (LDN)",0,0,75,0,0,0,0,0,0,0,23078
2019,"MSCARE s.r.o.","28509480","10637000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,42,0,0,0,0,0,0,0,18391
2019,"Masarykova nemocnice Rakovník s.r.o.","05212146","31001000","CZ020C","Nemocnice",124,18,0,0,0,0,0,0,30326,2300,0
2019,"Masarykův onkologický ústav","00209805","72931000","CZ0642","Nemocnice",228,16,0,0,0,0,0,0,54957,5234,0
2019,"MediCentrum Praha a.s.","64949486","04727000","CZ0100","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,15853
2019,"Mulačova nemocnice s. r. o.","25202189","44105000","CZ0323","Nemocnice",156,7,0,0,0,0,10,0,31439,1600,1560
2019,"Mělnická zdravotní, a.s.","27958639","25110000","CZ0206","Nemocnice",223,27,0,0,0,0,0,0,47528,5413,0
2019,"Mělnická zdravotní, a.s.","27958639","25119000","CZ0206","Nemocnice následné (ošetřovatelské) péče",0,0,0,93,0,0,0,0,0,0,32456
2019,"Městská nemocnice Městec Králové a.s.","26495015","27002000","CZ0208","Nemocnice",20,4,0,0,0,0,0,0,4329,973,0
2019,"Městská nemocnice Městec Králové a.s.","26495015","27011000","CZ0208","Léčebna pro dlouhodobě nemocné (LDN)",0,0,140,0,0,0,0,0,0,0,39175
2019,"Městská nemocnice Městec Králové, a.s.","26495015","27015000","CZ0208","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,16,15,0,0,8750
2019,"Městská nemocnice Ostrava","00635162","91001000","CZ0806","Nemocnice",606,73,0,0,0,0,5,0,150905,18341,231
2019,"Městská nemocnice Ostrava","00635162","91001680","CZ0806","Léčebna pro dlouhodobě nemocné (LDN)",0,0,94,56,0,0,0,0,0,0,43009
2019,"Městská nemocnice Slavičín","62181378","82052000","CZ0724","Léčebna pro dlouhodobě nemocné (LDN)",0,0,50,0,0,0,0,0,0,0,15442
2019,"Městská nemocnice následné péče","45245843","09004000","CZ0100","Nemocnice následné (ošetřovatelské) péče",0,0,0,128,0,0,0,0,0,0,33946
2019,"Městská nemocnice s pol. Uh. Brod, s.r.o","25583905","80020000","CZ0722","Léčebna pro dlouhodobě nemocné (LDN)",0,0,90,0,0,0,0,0,0,0,28605
2019,"Městská nemocnice v Odrách, p.o.","66183596","88005000","CZ0804","Nemocnice",20,4,75,0,0,0,0,0,7794,1104,17347
2019,"Městská nemocnice Čáslav","00873764","24200000","CZ0205","Nemocnice",138,10,0,0,0,0,0,0,27841,1155,0
2019,"Městská nemocnice Čáslav","00873764","24451000","CZ0205","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,11148
2019,"Městská nemocnice, a.s.","25262238","69002000","CZ0525","Nemocnice",109,7,0,0,0,0,0,0,25217,876,0
2019,"Městská nemocnice, a.s.","25262238","69005000","CZ0525","Nemocnice následné (ošetřovatelské) péče",0,0,0,50,0,0,0,0,0,0,12657
2019,"NH Hospital a.s.","27872963","21017000","CZ0202","Nemocnice",0,0,0,0,0,0,8,5,0,0,878
2019,"NH Hospital a.s. - Nemocnice Hořovice","27872963","21002000","CZ0202","Nemocnice",223,33,0,0,0,0,0,0,65044,9573,0
2019,"Nem. Milos. sester sv. Vincence de Paul","17809193","77910000","CZ0721","Léčebna pro dlouhodobě nemocné (LDN)",0,0,105,0,0,0,0,0,0,0,38276
2019,"Nem. násl. péče LDN Horažďovice, s.r.o.","26360870","43030000","CZ0322","Léčebna pro dlouhodobě nemocné (LDN)",0,0,130,0,20,0,0,0,0,0,48483
2019,"Nem.Mil.sester sv.K.Boromej.v Praze","73634085","01002000","CZ0100","Nemocnice",122,10,0,30,0,0,0,0,27968,2710,5592
2019,"Nem.Mil.sester sv.K.Boromej.v Praze","73634085","01475000","CZ0100","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,13,0,0,0,0,5083
2019,"Nemocnice  Prachatice, a.s. - LDN","26095165","37104000","CZ0315","Léčebna pro dlouhodobě nemocné (LDN)",0,0,25,0,0,0,0,0,0,0,7372
2019,"Nemocnice  Slaný","00875295","22102000","CZ0203","Nemocnice",229,20,0,60,0,0,0,0,45728,5159,11268
2019,"Nemocnice AGEL Jeseník a.s.","47973927","95202000","CZ0711","Nemocnice",98,5,0,0,0,0,0,0,22284,1198,0
2019,"Nemocnice AGEL Jeseník a.s.","47973927","95206000","CZ0711","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,10740
2019,"Nemocnice AGEL Louny a.s. - LDN","27332730","56012000","CZ0424","Léčebna pro dlouhodobě nemocné (LDN)",0,0,90,0,0,0,0,0,0,0,27488
2019,"Nemocnice AGEL Nový Jičín a.s.","25886207","88001000","CZ0804","Nemocnice",362,34,0,0,0,0,0,0,82809,10211,0
2019,"Nemocnice AGEL Nový Jičín a.s.","25886207","88014000","CZ0804","Léčebna pro dlouhodobě nemocné (LDN)",0,0,40,0,0,0,0,0,0,0,12060
2019,"Nemocnice AGEL Ostrava-Vítkovice a.s.","60793201","91950000","CZ0806","Nemocnice",316,39,0,0,0,0,0,0,61201,8174,0
2019,"Nemocnice AGEL Ostrava-Vítkovice a.s.","60793201","91950888","CZ0806","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,7096
2019,"Nemocnice AGEL Podhorská a.s.","47668989","85200000","CZ0801","Nemocnice",95,8,0,0,0,0,0,0,18752,1807,0
2019,"Nemocnice AGEL Podhorská a.s.","47668989","85291000","CZ0801","Nemocnice následné (ošetřovatelské) péče",0,0,0,40,0,0,0,0,0,0,9083
2019,"Nemocnice AGEL Třinec-Podlesí a.s.","48401129","86106000","CZ0802","Nemocnice",113,38,0,0,0,0,0,0,26221,7990,0
2019,"Nemocnice AGEL Valašské Meziříčí a.s.","26822105","94102000","CZ0723","Nemocnice",185,23,0,0,0,0,0,0,53120,4495,0
2019,"Nemocnice AGEL Valašské Meziříčí a.s.","26822105","94220000","CZ0723","Léčebna pro dlouhodobě nemocné (LDN)",0,0,78,0,0,0,0,0,0,0,25988
2019,"Nemocnice AGEL Český Těšín a.s.","25897551","87029000","CZ0803","Nemocnice",31,0,59,34,0,0,0,0,10753,0,15790
2019,"Nemocnice AGEL Říčany a.s.","27365867","28003000","CZ0209","Nemocnice",61,4,0,0,0,0,0,0,12444,1087,0
2019,"Nemocnice AGEL Říčany a.s.","27365867","28658000","CZ0209","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,10398
2019,"Nemocnice Beroun - LDN","26752051","21003000","CZ0202","Léčebna pro dlouhodobě nemocné (LDN)",0,0,42,0,0,0,0,0,0,0,20137
2019,"Nemocnice Blansko","00386634","71101000","CZ0641","Nemocnice",138,15,0,0,0,0,0,0,40515,4286,0
2019,"Nemocnice Blansko","00386634","71110000","CZ0641","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,11388
2019,"Nemocnice Boskovice s.r.o.","26925974","71113000","CZ0641","Nemocnice",205,24,0,0,0,0,0,0,47022,4421,0
2019,"Nemocnice Boskovice s.r.o.","26925974","71119000","CZ0641","Léčebna pro dlouhodobě nemocné (LDN)",0,0,12,0,0,0,0,5,0,0,5720
2019,"Nemocnice Břeclav, p. o.","00390780","74001000","CZ0644","Nemocnice",378,41,0,0,0,0,0,0,89581,8809,0
2019,"Nemocnice Dačice, a.s.","28113195","34013000","CZ0313","Léčebna pro dlouhodobě nemocné (LDN)",0,0,45,0,0,0,0,0,0,0,12442
2019,"Nemocnice Havlíčkův Brod, přísp. org.","00179540","60001000","CZ0631","Nemocnice",410,47,0,0,0,0,0,0,97493,7890,0
2019,"Nemocnice Havlíčkův Brod, přísp. org.","00179540","60223000","CZ0631","Léčebna pro dlouhodobě nemocné (LDN)",0,0,44,0,0,0,0,0,0,0,15833
2019,"Nemocnice Havířov, příspěv. organizace","00844896","87004000","CZ0803","Nemocnice",339,31,0,0,0,0,0,0,82767,7575,0
2019,"Nemocnice Havířov, příspěv. organizace","00844896","87054000","CZ0803","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,8447
2019,"Nemocnice Hranice a.s.","47677406","92002000","CZ0714","Nemocnice",98,10,0,0,0,0,0,0,18379,1710,0
2019,"Nemocnice Hranice a.s.","47677406","92283000","CZ0714","Léčebna pro dlouhodobě nemocné (LDN)",0,0,80,0,0,0,0,0,0,0,31346
2019,"Nemocnice Hustopeče p.o.","04212029","74022000","CZ0644","Nemocnice",25,0,0,0,0,0,0,0,4558,0,0
2019,"Nemocnice Hustopeče, p.o.","04212029","74007000","CZ0644","Nemocnice následné (ošetřovatelské) péče",0,0,0,94,0,0,0,0,0,0,25608
2019,"Nemocnice Ivančice, příspěvková organiz.","00225827","73303000","CZ0643","Léčebna pro dlouhodobě nemocné (LDN)",0,0,60,0,0,0,0,0,0,0,20202
2019,"Nemocnice Ivančice,příspěvková organiz.","00225827","73003000","CZ0643","Nemocnice",144,10,0,0,0,0,0,0,34288,3428,0
2019,"Nemocnice Jablonec n. N., p.o.","00829838","53201000","CZ0512","Nemocnice",273,32,0,0,0,0,0,0,68207,7046,0
2019,"Nemocnice Jablonec n. N.. p. o.","00829838","53212000","CZ0512","Léčebna pro dlouhodobě nemocné (LDN)",0,0,67,0,0,0,0,0,0,0,21736
2019,"Nemocnice Jihlava, p. o.","00090638","76001000","CZ0632","Nemocnice",559,63,0,0,0,0,0,0,108905,13676,0
2019,"Nemocnice Jihlava,příspěvková organizace","00090638","76002000","CZ0632","Léčebna pro dlouhodobě nemocné (LDN)",0,0,75,0,0,15,0,0,0,0,20894
2019,"Nemocnice Jindřichův Hradec, a.s.","26095157","34001000","CZ0313","Nemocnice",242,30,0,0,0,0,8,0,55837,5763,1902
2019,"Nemocnice Jindřichův Hradec, a.s.","26095157","34011000","CZ0313","Léčebna pro dlouhodobě nemocné (LDN)",0,0,52,0,0,2,0,3,0,0,18963
2019,"Nemocnice Kadaň, s.r.o.","25479300","52120000","CZ0422","Nemocnice",157,15,0,0,0,0,0,0,35100,2979,0
2019,"Nemocnice Kadaň, s.r.o.","25479300","52121000","CZ0422","Léčebna pro dlouhodobě nemocné (LDN)",0,0,24,0,0,0,0,0,0,0,7432
2019,"Nemocnice Karviná - Ráj, příspěvková org","00844853","87001000","CZ0803","Nemocnice",215,27,108,0,0,0,15,5,58653,7662,18276
2019,"Nemocnice Kyjov, příspěvková organizace","00226912","75002000","CZ0645","Nemocnice",395,35,0,0,0,0,0,0,99517,9340,1680
2019,"Nemocnice Kyjov, příspěvková organizace","00226912","75007000","CZ0645","Nemocnice následné (ošetřovatelské) péče",0,0,0,48,0,0,0,0,0,0,14745
2019,"Nemocnice Letovice p.o.","00387134","71107000","CZ0641","Léčebna pro dlouhodobě nemocné (LDN)",0,0,120,0,0,0,0,0,0,0,42388
2019,"Nemocnice Mariánské Lázně s.r.o.","26376709","41191000","CZ0411","Nemocnice následné (ošetřovatelské) péče",0,0,57,37,0,0,0,0,0,0,23810
2019,"Nemocnice Milosrdných bratří, p.o.","48512478","72048000","CZ0642","Nemocnice",205,18,0,0,0,0,0,0,38795,4879,0
2019,"Nemocnice Milosrdných bratří, p.o.","48512478","72052000","CZ0642","Léčebna pro dlouhodobě nemocné (LDN)",0,0,243,0,0,0,0,0,0,0,69925
2019,"Nemocnice Měšice - CIOP, z.s.","65401921","28004000","CZ0209","Nemocnice následné (ošetřovatelské) péče",0,0,0,80,0,0,0,0,0,0,38415
2019,"Nemocnice Na Bulovce","00064211","08454000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,0,7,0,0,1936
2019,"Nemocnice Na Františku","00879444","01003000","CZ0100","Nemocnice",100,13,0,0,0,0,0,0,19904,3307,0
2019,"Nemocnice Na Františku","00879444","01311000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,46,0,0,0,0,0,0,0,12555
2019,"Nemocnice Na Homolce","00023884","05004000","CZ0100","Fakultní nemocnice",228,129,0,0,0,0,0,0,60395,35546,0
2019,"Nemocnice Na Pleši s.r.o.","27207064","30006000","CZ020B","Nemocnice",40,0,0,0,0,0,0,0,8247,0,0
2019,"Nemocnice Na Pleši s.r.o.","27207064","30522000","CZ020B","Odborné léčebné ústavy",0,0,0,0,90,0,0,0,0,0,32332
2019,"Nemocnice Na Pleši s.r.o.","27207064","30605000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,70,0,0,0,0,0,0,10508
2019,"Nemocnice Nové Město na Moravě, p. o.","00842001","84231000","CZ0635","Nemocnice",348,31,0,0,0,0,8,0,80833,8064,2959
2019,"Nemocnice Nové Město na Moravě, p. o.","00842001","84425000","CZ0635","Léčebna pro dlouhodobě nemocné (LDN)",0,0,70,0,0,0,0,8,0,0,21575
2019,"Nemocnice Nymburk s.r.o.","28762886","27001000","CZ0208","Nemocnice",139,11,0,0,0,0,0,0,33690,3171,0
2019,"Nemocnice Nymburk s.r.o.","28762886","27017000","CZ0208","Nemocnice následné (ošetřovatelské) péče",0,0,0,20,0,0,0,0,0,0,5301
2019,"Nemocnice Ostrov s.r.o.","47714913","42010000","CZ0412","Nemocnice",97,7,0,0,0,0,30,20,29526,1229,17818
2019,"Nemocnice Ostrov s.r.o.","47714913","42452000","CZ0412","Léčebna pro dlouhodobě nemocné (LDN)",0,0,57,0,0,0,0,0,0,0,12244
2019,"Nemocnice Pardubického kraje, a.s.","27520536","62001000","CZ0531","Nemocnice",245,29,0,0,0,0,10,0,58537,6860,1592
2019,"Nemocnice Pardubického kraje, a.s.","27520536","62002000","CZ0531","Léčebna pro dlouhodobě nemocné (LDN)",0,0,89,0,0,0,0,10,0,0,20470
2019,"Nemocnice Pardubického kraje, a.s.","27520536","65001000","CZ0532","Nemocnice",788,78,0,0,0,0,0,0,144625,15134,0
2019,"Nemocnice Pardubického kraje, a.s.","27520536","65361000","CZ0532","Léčebna pro dlouhodobě nemocné (LDN)",0,0,66,0,0,0,0,0,0,0,16298
2019,"Nemocnice Pardubického kraje, a.s.","27520536","68001000","CZ0533","Nemocnice",269,15,0,0,0,0,0,0,51732,4092,0
2019,"Nemocnice Pardubického kraje, a.s.","27520536","68002000","CZ0533","Nemocnice",187,20,0,0,0,0,0,0,38066,5022,0
2019,"Nemocnice Pardubického kraje, a.s.","27520536","68011000","CZ0533","Léčebna pro dlouhodobě nemocné (LDN)",0,0,23,0,0,0,0,0,0,0,7482
2019,"Nemocnice Pardubického kraje, a.s.","27520536","68012000","CZ0533","Léčebna pro dlouhodobě nemocné (LDN)",0,0,40,0,0,0,0,0,0,0,11664
2019,"Nemocnice Pardubického kraje, a.s.","27520536","70001000","CZ0534","Nemocnice",306,26,0,0,0,0,0,0,63424,6510,0
2019,"Nemocnice Pelhřimov, příspěvková org.","00511951","35001000","CZ0633","Nemocnice",271,23,0,0,0,0,0,0,60881,5777,0
2019,"Nemocnice Pelhřimov, příspěvková org.","00511951","35040000","CZ0633","Léčebna pro dlouhodobě nemocné (LDN)",0,0,46,0,0,0,0,0,0,0,13737
2019,"Nemocnice Počátky, s.r.o.","26216701","35043000","CZ0633","Léčebna pro dlouhodobě nemocné (LDN)",0,0,120,0,0,0,0,0,0,0,37176
2019,"Nemocnice Prachatice, a.s.","26095165","37101000","CZ0315","Nemocnice",137,9,0,0,0,0,0,0,27608,2848,0
2019,"Nemocnice Písek, a.s.","26095190","36101000","CZ0314","Nemocnice",314,48,0,0,0,0,0,5,59431,8803,973
2019,"Nemocnice Písek, a.s.","26095190","36102000","CZ0314","Léčebna pro dlouhodobě nemocné (LDN)",0,0,36,0,0,0,0,0,0,0,12033
2019,"Nemocnice Roudnice nad Labem s.r.o.","25443801","55039000","CZ0423","Nemocnice",135,8,0,0,0,0,0,0,21707,1568,0
2019,"Nemocnice Roudnice nad Labem s.r.o.","25443801","55040000","CZ0423","Léčebna pro dlouhodobě nemocné (LDN)",0,0,43,0,0,0,0,0,0,0,8910
2019,"Nemocnice Roudnice nad Labem s.r.o.","25443801","55044000","CZ0423","Nemocnice následné (ošetřovatelské) péče",0,0,0,28,0,0,0,0,0,0,4016
2019,"Nemocnice Rudolfa a Stefanie Benešov,a.s","27253236","20003000","CZ0201","Odborné léčebné ústavy",0,0,0,0,40,0,0,0,0,0,7038
2019,"Nemocnice Rudolfa a Stefanie Benešov,a.s","27253236","20101000","CZ0201","Nemocnice",283,30,0,78,0,0,0,0,51923,6891,27060
2019,"Nemocnice Sokolov s.r.o.","24747246","48008000","CZ0413","Nemocnice",223,27,0,0,0,0,0,0,51685,6578,0
2019,"Nemocnice Sokolov s.r.o.","24747246","48009000","CZ0413","Léčebna pro dlouhodobě nemocné (LDN)",0,0,50,0,0,0,0,0,0,0,35315
2019,"Nemocnice Strakonice, a.s.","26095181","38001000","CZ0316","Nemocnice",245,20,0,0,0,0,0,0,51272,4542,0
2019,"Nemocnice Strakonice, a.s.","26095181","38005001","CZ0316","Léčebna pro dlouhodobě nemocné (LDN)",0,0,36,0,0,0,0,5,0,0,14443
2019,"Nemocnice Sv. Kříže Žižkov, s.r.o.","47124733","03324000","CZ0100","Nemocnice následné (ošetřovatelské) péče",0,0,0,67,0,0,0,0,0,0,23643
2019,"Nemocnice Sv. Kříže Žižkov, s.r.o.","47124733","03325000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,0,10,0,0,4579
2019,"Nemocnice TGM Hodonín, příspěvková org.","00226637","75001000","CZ0645","Nemocnice",133,24,0,0,0,0,0,0,33559,7920,0
2019,"Nemocnice TGM Hodonín, příspěvková org.","00226637","75008000","CZ0645","Nemocnice následné (ošetřovatelské) péče",0,0,0,43,0,0,0,0,0,0,12262
2019,"Nemocnice Tanvald, s. r. o.","63145766","53208000","CZ0512","Nemocnice následné (ošetřovatelské) péče",0,0,0,35,0,0,24,20,0,0,27168
2019,"Nemocnice Tanvald, s.r.o","63145766","53286000","CZ0512","Nemocnice",18,3,0,0,0,0,0,0,6237,740,0
2019,"Nemocnice Tišnov,příspěvková organizace","44947909","73007000","CZ0643","Léčebna pro dlouhodobě nemocné (LDN)",0,0,60,0,30,0,0,0,0,0,28677
2019,"Nemocnice Tábor, a.s.","26095203","39001000","CZ0317","Nemocnice",366,34,0,0,0,0,0,0,97459,7930,0
2019,"Nemocnice Tábor, a.s.","26095203","39007000","CZ0317","Léčebna pro dlouhodobě nemocné (LDN)",0,0,69,0,0,0,0,0,0,0,24452
2019,"Nemocnice Třebíč, příspěvková organizace","00839396","79001000","CZ0634","Nemocnice",386,36,0,0,0,0,0,0,88270,8717,0
2019,"Nemocnice Třebíč, příspěvková organizace","00839396","79003000","CZ0634","Nemocnice následné (ošetřovatelské) péče",0,0,104,0,0,0,0,10,0,0,37146
